Date,Year,Type,Country,Area,Location,Activity,Sex,Age,Injury,Fatal (Y/N),Time,Species,Day,Month,Lat,Lng
20-Mar-66,1966,Provoked,AUSTRALIA,New South Wales,Maroubra,Fishing (big game),Non-Disclosed,,"No injury to occupants, hooked shark rammed boat, PROVOKED INCIDENT",N,,"Alleged to involve a White shark, 7.6 m [25'] ",20,Mar,-33.9495,151.2437
14-Mar-66,1966,Sea Disaster,SUDAN,Red Sea,,"The World Liberty and the tanker Mosli collided. The  Halcyon Breeze sent a lifeboat to the rescue, but it was smashed, throwing 6 men in the  water.",M,,FATAL,Y,,Non-Disclosed,14,Mar,37.2256055,-95.7162018
27-Feb-66,1966,Unprovoked,AUSTRALIA,New South Wales,Coledale Beach,Treading water,M,13,"Left leg & lower right leg bitten, taken ashore with shark still grasping his leg",N,14,"White shark, 2.5 m [8.25'], an immature female, previously injured",27,Feb,-34.2876337,150.9490069
29-Jan-66,1966,Provoked,SOUTH AFRICA,Western Cape Province,Strandfontein Beach,Helping men land a shark,M,33,Left leg lacerated by hooked shark  PROVOKED INCIDENT,N,,Copper shark,29,Jan,-34.0877282,18.5565678
25-Jan-66,1966,Sea Disaster,INDONESIA,North Sumatra,Near Belawan,wreck of the State Oil Company ship Permina,Non-Disclosed,,Sharks said to have killed some of the 80 people lost,Y,,Non-Disclosed,25,Jan,3.784303,98.694221
22-Jan-66,1966,Unprovoked,USA,California,"Pebble Beach, Cypress Point, Monterey County",Free diving / spearfishing (resting on the surface),M,29,"Hand, arm & thigh bitten",N,10,"White shark, 3 m [10'] ",22,Jan,36.5802249,-121.9741049
15-Jan-66,1966,Unprovoked,AUSTRALIA,New South Wales,Bellambi,Spearfishing,M,30,Buttocks bitten,N,,"Wobbegong shark, 5' ",15,Jan,-34.366667,150.916667
14-Jan-66,1966,Sea Disaster,COLUMBIA,UNKNOWN,Off Cartagena,Colombian  (Avianca) DC-4 airliner plunged into the sea 5 minutes after takeoff,Non-Disclosed,,"10 survived, 51 perished. ",Y,,Shark involvement not confirmed,14,Jan,10.3932277,-75.4832311
11-Jan-66,1966,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Riet River,Standing,M,16,Right calf lacerated,N,9,1.5 m to 1.8 m [5' to 6'] Zambesi shark,11,Jan,-28.9990877,23.8914509
10-Jan-66,1966,Unprovoked,AUSTRALIA,Western Australia,Woodman Point,Jumped into the water,M,43,"Lower leg nipped, arm bruised when he landed in boat",N,,76 cm [2.5'] carpet shark,10,Jan,43.071754,-70.861167
9-Jan-66,1966,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Umkomaas,Body surfing,M,15,Lower legs bitten,N,14,"1.8 m to 2 m [6' to 6'9""] shark",9,Jan,-30.2006785,30.7838403
8-Jan-66,1966,Unprovoked,NEW ZEALAND,North Island,"Oakura Beach, Taranaki",Body surfing ,F,15,"FATAL, left leg bitten thigh to calf  ",Y,15,Non-Disclosed,8,Jan,-39.1169307,173.945012
5-Jan-66,1966,Unprovoked,USA,Florida,"Hollywood, Broward County",Swimming,M,35,Thigh gashed,N,16,Hammerhead shark,5,Jan,26.0112014,-80.1494901
Summer of 1996,1966,Invalid,USA,California,"Huntington Beach, Orange County",Walking,F,15,Minor lacerations & abrasions to lower leg. ,Uncomfirmed,,Shark involvement not confirmed,,,33.6594835,-117.9988026
28-Dec-65,1965,Unprovoked,AUSTRALIA,Western Australia,"Bathurst Reef, Rottnest Island","Spearfishing, but standing in knee-deep water",M,40,Thigh & swim fin bitten,N,,1.8 m [6'] carpet shark,28,Dec,-31.9893569,115.5407453
19-Dec-65,1965,Unprovoked,JOHNSTON ISLAND,UNKNOWN,,Freediving,M,,No injury,N,14,Grey reef shark,19,Dec,37.2256055,-95.7162018
10-Dec-65,1965,Boating,AUSTRALIA,South Australia,Cape Jervis,Fishing,Non-Disclosed,,No injury to occupants. Shark  gouged planks of boat,N,10,15' shark,10,Dec,-35.6061701,138.1154046
21-Nov-65,1965,Provoked,AUSTRALIA,Queensland,Near Brisbane,Fishing from 34' boat when pulled overboard by hooked shark,M,43,FATAL PROVOKED INCIDENT,Y,,4.6 m [15'] shark,21,Nov,-27.4697707,153.0251235
21-Nov-65,1965,Unprovoked,PACIFIC OCEAN,Hawaii,Japanese fishing boat Taihei Maru No.10,"Hauling dead shark aboard, when another shark leapt out of the water & bit him",M,44,"Left forearm bitten, surgically amputated",N,23,Non-Disclosed,21,Nov,,
3-Nov-65,1965,Invalid,PANAMA,Caribbean Sea,Golfo de los Mosquitos,Argentine Air Force C-54,Non-Disclosed,,2 life preservers had been bitten by sharks,Uncomfirmed,7,Shark involvement not confirmed,3,Nov,8.8086534,-81.3674389
3-Nov-65,1965,Unprovoked,AUSTRALIA,Queensland,Oak Beach,Surfing,M,24,Puncture wounds to right thigh,N,16,"Grey nurse shark, 2.4 m [8'] ",3,Nov,40.6391456,-73.2905413
21-Oct-65,1965,Unprovoked,UNKNOWN,UNKNOWN,Florida Strait,The boat Caribou II sank,M,39,Survived,N,,Non-Disclosed,21,Oct,23.3875499,-82.3885783
16-Oct-65,1965,Unprovoked,BAHAMAS,New Providence,Nassau,Sunbathing on beach when he saw child being attacked by the shark,M,32,Right arm & right leg bitten,N,,"1.8 m [6'], 180-lb shark",16,Oct,25.0443312,-77.3503609
16-Oct-65,1965,Unprovoked,BAHAMAS,New Providence,Nassau,Playing in the water,F,,FATAL,Y,,"1.8 m [6'], 180-lb shark",16,Oct,25.0443312,-77.3503609
10-Oct-65,1965,Unprovoked,NEW BRITAIN,Talasea,"Outside the reef off Moputu Village, near Talasea","Spearfishing, shot a turtle",M,15,FATAL,Y,,2 sharks involved,10,Oct,14.0650513,79.5659633
Oct-65,1965,Unprovoked,PAPUA NEW GUINEA,New Britain,,Wading,M,27,Toe severed,N,,Non-Disclosed,,Oct,37.2256055,-95.7162018
21-Sep-65,1965,Provoked,PAPUA NEW GUINEA,Madang Province,Sek Harbor,Spearing fish,M,,"Minor injury, speared shark lacerated his kneecap & leg PROVOKED INCIDENT",N,,"""small shark""",21,Sep,-5.0822222,145.805
12-Sep-65,1965,Provoked,PAPUA NEW GUINEA,East Sepik,Moem Village near Wewak,Fishing (rod & line),M,,Leg & hand bitten by shark that had been speared by another fisherman PROVOKED INCIDENT,N,14,0.9 m [3'] shark,12,Sep,-3.5800229,143.6583166
8-Sep-65,1965,Unprovoked,MEXICO,Veracruz,Playa Villa del Mar,UNKNOWN,M,23,Leg & arm bitten,N,18,300-kg [662-lb] shark,8,Sep,19.2097285,-96.177043
30-Aug-65,1965,Invalid,PHILIPPINES,UNKNOWN,"Grounded off Scarborough Shoals, 150 miles northwest of Manila in the South China Sea","Arsinoe, a French tanker",M,,"One man was lost, but he may have drowned",Uncomfirmed,,Shark involvement not confirmed,30,Aug,15.488092,114.404754
26-Aug-65,1965,Unprovoked,USA,New Jersey,"Steel Pier, Atlantic City, Atlantic County",Swimming,M,15,Right thigh lacerated,N,17,Non-Disclosed,26,Aug,39.3576681,-74.4191716
30-Jul-64,1965,Provoked,BAHAMAS,Bimini Islands,Lerner Marine Lab,Attempting to anesthetize shark,M,,Chest bitten PROVOKED INCIDENT,N,,"Lemon shark, 0.5 m",30,Jul,,
26-Jul-65,1965,Unprovoked,MEXICO,Veracruz,Mocambo,Bathing,M,25,"FATAL, both legs severed ",Y,17,Non-Disclosed,26,Jul,25.9588029,-97.5063658
Reported 02-Jul-1965,1965,Boating,BERMUDA,Hamilton,,UNKNOWN,Non-Disclosed,,"No injury to occupant, shark bit boat",N,,Non-Disclosed,2,Jul,37.2256055,-95.7162018
19-Jun-65,1965,Invalid,USA,Florida,"In front of Key Biscayne Beach Club, Key Biscayne",Wading,M,6,Parallel lacerations on right calf. Thought to be a barracuda bite ,Uncomfirmed,,Questionable incident,19,Jun,25.6894806,-80.1572333
18-Jun-65,1965,Invalid,USA,Florida,150 miles southeast of Cape Kennedy,"Diving, retrieving film package from Titan 3C rocket",M,,"No injury, chased by 4.6 m [15'] oceanic whitetip sharks",Uncomfirmed,,Invalid,18,Jun,28.4740089,-80.5771737
9-Jun-65,1965,Unprovoked,MEXICO,Veracruz,Mocambo,Swimming,M,38,"Right forearm severed, right leg bitten and surgically amputated",N,14,Non-Disclosed,9,Jun,25.9588029,-97.5063658
Jun-65,1965,Unprovoked,PAPUA NEW GUINEA,Bougainville,Huhunoti Island,Spearfishing,M,,Minor injury,N,,Non-Disclosed,,Jun,,
Jun-65,1965,Unprovoked,SOUTH PACIFIC OCEAN,UNKNOWN,,Treading water,M,,"FATAL, body not recovered",Y,, ,,Jun,37.2256055,-95.7162018
29-May-65,1965,Unprovoked,MEXICO,Veracruz,Playa Mocambo,Swimming,M,,"FATAL, left leg & right arm severed ",Y,12,Non-Disclosed,29,May,19.1358476,-96.101519
28-May-65,1965,Unprovoked,MEXICO,Veracruz,Playa Mocambo,Swimming,M,,"FATAL, left arm & right leg severed ",Y,,Non-Disclosed,28,May,19.1358476,-96.101519
May-Jun-1965,1965,Unprovoked,EGYPT,UNKNOWN,,Standing,M,,Leg bitten,N,,Non-Disclosed,,,37.2256055,-95.7162018
May-65,1965,Unprovoked,JAMAICA,UNKNOWN,,Diving,M,,Minor injury,N,,Non-Disclosed,,May,37.2256055,-95.7162018
May-65,1965,Unprovoked,MEXICO,Veracruz,Mocambo,Swimming,M,35,"Right arm severed, right leg bitten, not known if he survived",N,,Non-Disclosed,,May,25.9588029,-97.5063658
29-Apr-65,1965,Unprovoked,USA,Florida,"Hobe Sound, Martin County",UNKNOWN,M,49,"Thighs abraded, puncture wounds in dorsal surface of left hand",N,15,Bull shark,29,Apr,27.059498,-80.1364323
25-Apr-65,1965,Invalid,USA,California,"Pacifica, San Mateo County",Surfing,M,19,Drowned & his body was not recovered. Sharks seen in area later that day but no shark involvement in surfer's death,Uncomfirmed,16,Invalid,25,Apr,37.6138253,-122.4869194
10-Apr-65,1965,Unprovoked,USA,Florida,American Shoals off Key West,Spearfishing,M,28,Left hand severely lacerated,N,11,"White shark, 10' to 12' ",10,Apr,24.5250927,-81.5195023
4-Apr-65,1965,Unprovoked,PALAU,Western Caroline Islands,Koror,Walking on reef,M,8,Right leg bitten,N,15,"Tiger shark, tooth fragment recovered",4,Apr,7.3375646,134.4889469
4-Apr-65,1965,Unprovoked,USA,Florida,"Juno Beach, Palm Beach County",Paddling on surfboard,M,17,Left hand punctured & lacerated,N,7,Blacktip or spinner shark,4,Apr,26.8797819,-80.0533743
23-Mar-65,1965,Invalid,USA,Puerto Rico,60 miles offshore north of San Juan,Aircraft exploded,M,,"All 16 onboard perished, recovery efforts hampered by sharks",Uncomfirmed,11,Shark involvement prior to death was not confirmed,23,Mar,18.4655394,-66.1057355
14-Mar-65,1965,Unprovoked,USA,Florida,"Pompano Beach, Palm Beach County",Free diving,M,16,Survived,N,13,Mako shark,14,Mar,26.6514503,-80.2767327
14-Feb-65,1965,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Amatikulu,Treading water,M,25,"Abdomen, buttock, thigh, arm & hand bitten",N,15,"1.8 m [6'], 136-kg [300-lb] shark ",14,Feb,-29.0476193,31.5327184
4-Feb-65,1965,Unprovoked,USA,Massachusetts,"Granite Pier, Rockport",Scuba diving,M,18,Punctures on left thigh,N,14,1.2 m [4'] shark,4,Feb,42.6677165,-70.6228209
25-Jan-65,1965,Invalid,USA,California,"Newport Beach, Orange County",Motor boat Rebel Belle lost,M,21,"Puncture marks on chest may have been post mortem, 4 other bodies in area were undamaged",Uncomfirmed,,Shark involvement prior to death was not confirmed,25,Jan,33.6188829,-117.9298493
23-Jan-65,1965,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",Paddling rescue ski,M,22,"No injury, ski bitten",N,13,"White shark, 3.7 m [12'] ",23,Jan,-29.8291667,31.0363889
16-Jan-65,1965,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",Body surfing,M,20,Right thigh punctured,N,16,Non-Disclosed,16,Jan,-29.8291667,31.0363889
10-Jan-65,1965,Unprovoked,AUSTRALIA,Victoria,"East of Station Pier, Port Melbourne",Swimming,M,,Thigh gashed,N,,1.5 m [5'] shark,10,Jan,-37.8423661,144.9322126
9-Jan-65,1965,Unprovoked,NEW GUINEA,Central Province,Off Gaire Village,Free diving,M,30,FATAL,Y,,4.9 m [16'] whaler,9,Jan,,
Summer 1965,1965,Unprovoked,USA,Texas,"Port Lavaca, Calhoun County",Dangling feet in the water,M,13,Foot bitten,N,,Non-Disclosed,,,28.6149968,-96.6260892
1965,1965,Provoked,USA,California,"Dana Point, San Clemente, Orange County",Surfing,M,,Puncture wounds to foot when he stepped on a shark    PROVOKED INCIDENT,N,,Non-Disclosed,,,33.4672256,-117.6981014
Early 1965,1965,Provoked,USA,Florida,"Between Palm  & Salerno Inlets, Martin County",Collecting marine specimens,M,,"No injury, shark tore his wetsuit after he grabbed it by the tail  PROVOKED INCIDENT",N,,"Nurse shark, 0.94 m to 1.2 m [3' to 4'] ",,,26.7670074,-80.0511523
May-Jun-1965,1965,Unprovoked,RED SEA,Gulf of Aqaba,,Standing in waist-deep water,M,,Leg bitten three times,N,,Small shark with white-tipped dorsal fin,,,37.2256055,-95.7162018
May-Jun-1965,1965,Unprovoked,EGYPT,UNKNOWN,South of Hurghada,"Spearfishing, but standing in the water",M,25,Ankle and thigh bitten; shark made three strikes,N,,"1.5 m to 2.1 m [5' to 7'] shark, possibly a mako shark",,,27.2578957,33.8116067
1965,1965,Unprovoked,VANUATU,Malampa Province,Island of Paam'a,UNKNOWN,M,,FATAL. Said to have been killed by sorcerers that turned themselves into sharks. The alleged sorcerers were taken into custody by authorities but released  due to lack of evidence. ,Y,,Non-Disclosed,,,7.4693076,-81.7568253
Ca. 1965,1965,Invalid,SOUTH AFRICA,Eastern Cape Province,Pollock Beach,Bather,Non-Disclosed,,No details,Uncomfirmed,,Questionable incident,,,30.6275772,-81.5596542
25-Dec-64,1964,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Port Alfred,Swimming,M,19,"Hand, ankle & calf lacerated",N,17,Raggedtooth shark ,25,Dec,-33.5864065,26.8851448
10-Dec-64,1964,Unprovoked,PAPUA NEW GUINEA,Bougainville,Buka Island,UNKNOWN,M,,Thigh severely lacerated,N,,Non-Disclosed,10,Dec,-5.2384267,154.6451287
10-Dec-64,1964,Boating,AUSTRALIA,New South Wales,Port Jervis,Fishing,Non-Disclosed,,"No injury to occupants, shark rammed boat, bit planks & sheared off copper rivet at stern of boat",N,10,4.6 m [15'] shark,10,Dec,41.3750937,-74.692663
9-Dec-64,1964,Unprovoked,PAPUA NEW GUINEA,Bougainville,"Off Sing Village, Buka Island","Canoe swamped, swimming back to canoe",M,28,Survived,N,,2.1 m [7'] shark,9,Dec,-5.2384267,154.6451287
6-Dec-64,1964,Unprovoked,KENYA,Coast Province,"Kilindini Harbor, Mombasa",Fishing with hand line tied to wrist & was pulled into the water,M,10,FATAL,Y,,Non-Disclosed,6,Dec,-4.0694444,39.6505556
29-Nov-64,1964,Unprovoked,AUSTRALIA,Victoria,Lady Julia Percy Island,Free diving with seals,M,25,Left leg severed,N,14,"White shark, 2.4 m [8'] ",29,Nov,-38.4160708,142.003766
18-Nov-64,1964,Unprovoked,AUSTRALIA,Queensland,"Fingal Beach, near Tweed Heads",Swimming out to rescue swimmers in difficulty,M,29,FATAL,Y,13,Non-Disclosed,18,Nov,-28.1959448,153.5652907
13-Nov-64,1964,Provoked,AUSTRALIA,New South Wales,"North Solitary Island, 8 miles from Wolli","Filming underwater, carrying powerhead",M,25,"Shark made threat display, then diver hit it with powerhead PROVOKED INCIDENT",N,,"White shark, 2.7 m [9'1""], 750-lb ",13,Nov,,
5-Nov-64,1964,Boating,USA,Puerto Rico,,Longline fishing,Non-Disclosed,,"No injury to occupant, shark bit propeller of outboard motor",N,18,Mako shark,5,Nov,37.2256055,-95.7162018
31-Oct-64,1964,Provoked,SOUTH AFRICA,KwaZulu-Natal,Umkomaas,Surf fishing,M,,Right leg bitten  while attempting to gaff hooked shark PROVOKED INCIDENT,N,,Non-Disclosed,31,Oct,-30.2006785,30.7838403
25-Oct-64,1964,Invalid,USA,Florida,"Near US Air Force Base at Elgin, Okaloosa County",Boat Miss Becky  sank 12 miles from shore,Non-Disclosed,,"No injury to occupants, drove sharks away with paddles",Uncomfirmed,,Invalid,25,Oct,30.4635583,-86.5533382
4-Oct-64,1964,Unprovoked,AUSTRALIA,Western Australia,"Avalon Beach, near Mandurah, 50 miles south of Perth","Surfing, but swimming to his board",M,19,Abrasions & 11 teethmarks on right lower leg,N,9,"Grey nurse shark, 1.8 m [6']",4,Oct,-32.5933864,115.6364088
27-Sep-64,1964,Invalid,UNKNOWN,UNKNOWN,,Spearfishing,M,24,"Disappeared, probable drowning but sharks in area led to speculation that he was taken by a shark",Uncomfirmed,11,Shark involvement prior to death was not confirmed,27,Sep,37.2256055,-95.7162018
20-Sep-64,1964,Unprovoked,TAIWAN,Northern Taiwan,"Tamsui Beach, Taipai",Swimming,M,32,FATAL,Y,14,Non-Disclosed,20,Sep,25.2843158,121.5172017
7-Sep-64,1964,Unprovoked,TAIWAN,Northern Taiwan,Tamsui Beach,Swimming,M,20,Right thigh &  elbow bitten,N,13,1.8 m [6'] shark,7,Sep,25.2843158,121.5172017
26-Aug-64,1964,Unprovoked,USA,Florida,"Hollywood Beach, Broward County",Swimming,M,14,Bruised & abraded ankle,N,14,Non-Disclosed,26,Aug,26.0086787,-80.1170355
23-Aug-64,1964,Unprovoked,MEXICO,Guerrero,Acapulco,Floating on his back in an inner tube,M,19,Right thigh bitten,N,14,1.8 to 2.4 m [6' to 8'] shark,23,Aug,16.8531086,-99.8236533
22-Aug-64,1964,Invalid,USA,Florida,5 miles south of Palm Beach,Spearfishing / free diving,M,18,3 m to 3.7 m [10' to 12']  great hammerhead shark shark only made a threat display. No injury,Uncomfirmed,11,Invalid,22,Aug,26.588958,-80.0386522
21-Aug-64,1964,Unprovoked,USA,Florida,"Panama City, Bay County",Swimming,M,,"No injury,  bumped repeatedly",N,11,3' shark,21,Aug,30.1588129,-85.6602058
8-Aug-64,1964,Unprovoked,USA,Florida,"2 miles off Jupiter, Palm Beach County",Spearfishing using scuba,M,28,"No injury, shark hit scuba tank",N,12,Hammerhead shark,8,Aug,26.9342246,-80.0942087
3-Aug-64,1964,Unprovoked,JAPAN,Okayama Prefecture,Saidaiji,Swimming,M,12,"Leg bitten, surgically amputated",N,,Non-Disclosed,3,Aug,34.6936083,135.7794639
Aug-64,1964,Unprovoked,PANAMA,San Blas Islands,Off Achutuppu Island near Ailigandi,Free diving / Spearfishingat edge of reef,M,21,Foot lacerated,N,,Less than 1.2 m [4'],,Aug,9.1983145,-77.9873008
27-Jul-64,1964,Provoked,USA,Puerto Rico,,UNKNOWN,M,22,Arm lacerated by speared shark PROVOKED INCIDENT,N,11,Nurse shark,27,Jul,37.2256055,-95.7162018
16-Jul-64,1964,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Island Rock,Searching for remains of  Dr. Marais,M,30,"No injury, shark charged & impaled itself on spear",N,,Zambesi shark,16,Jul,40.7877148,-73.4654419
15-Jul-64,1964,Invalid,USA,Connecticut,"3 days out of Old Saybrook, Connecticut, 37.04'N, 67.57'W, Southern fringe of Gulf Stream","Yacht Gooney Bird foundered, 4 survivors on raft",Non-Disclosed,,"No injury, no attack; sharks ate their food tied to a line over the side of the raft",Uncomfirmed,,Invalid,15,Jul,41.2967585,-72.3772663
10-Jul-64,1964,Invalid,SOUTH AFRICA,KwaZulu-Natal,Island Rock,Spearfishing ,M,52,FATAL,Y,,Non-Disclosed,10,Jul,40.7877148,-73.4654419
8-Jul-64,1964,Provoked,USA,Florida,"Palm Beach, Palm Beach County",Tagging sharks,M,,"No injury to occupant, hooked shark rammed & bit boat PROVOKED INCIDENT",N,,white shark,8,Jul,26.7056206,-80.0364297
Jul-64,1964,Unprovoked,PAPUA NEW GUINEA,New Ireland Province,A reef off New Hanover (Northern end),Standing / fishing,M,,"FATAL, leg severed ",Y,,Non-Disclosed,,Jul,34.2154913,-77.8824596
Jul-64,1964,Boating,PAPUA NEW GUINEA,New Ireland Province,Southern end,canoeing,Non-Disclosed,,"No injury to occupant, canoe struck several times by shark ",N,,Non-Disclosed,,Jul,39.9732063,-76.2738695
29-Jun-64,1964,Sea Disaster,BERMUDA,Hamilton,2 miles south of Castle Island Harbour entrance to Hamilton,Conducting a promotional film project for the Gemini space program (a practice astronaut recovery),Non-Disclosed,,"7 rescued, 7 bodies recovered, 10 missing. Many sharks in crash area.",Y,,Non-Disclosed,29,Jun,42.3378699,-71.0125206
28-Jun-64,1964,Invalid,USA,New York,Long Island,Attempting to swim across the Atlantic Ocean,F,29,"Disappeared, probable drowning but sharks in area led to speculation that she was taken by a shark",Uncomfirmed,,Shark involvement prior to death was not confirmed,28,Jun,40.789142,-73.134961
24-Jun-64,1964,Boating,USA,California,"Long Beach, Los Angeles County",Fishing,Non-Disclosed,,"No injury to occupants, shark crashed through windshield of boat",N,,2.1 m [7'] shark,24,Jun,33.7700504,-118.1937395
17-Jun-64,1964,Boating,PAPUA NEW GUINEA,New Britain,Near Rabaul,Fishing,M,,"No injury to occupant, shark lifted canoe's outrigger",N,,2.4 m [8'] shark,17,Jun,-4.1999648,152.1644612
23-Jun-64,1964,Unprovoked,FIJI,Lau,"Tovu, Totoya Island",Spearfishing,M,23,Buttocks bitten,N,,Non-Disclosed,23,Jun,-18.9679631,-179.8177208
2-Jun-64,1964,Invalid,SOUTH AFRICA,KwaZulu-Natal,Port Edward,Swimming,M,40,"Skeletonized, except for head & feet. Possibly a drowning / scavenging",Uncomfirmed,17,Shark involvement prior to death was not confirmed,2,Jun,42.1668392,-88.2903989
30-May-64,1964,Unprovoked,PANAMA,Caribbean Coast,,Standing,M,47,No injury,N,,Lemon shark ,30,May,37.2256055,-95.7162018
8-May-64,1964,Unprovoked,FIJI,Vita Levu,Naviti,Spearfishing,M,35,"FATAL, buttocks, lower abdomen & genitalia removed  ",Y,11,Tiger shark,8,May,-18.201809,177.69504
May-64,1964,Unprovoked,PANAMA,San Blas Islands,"Achutupu, a small island ner Ailigandi",Skin diving,M,13,"FATAL, torso / abdomen severely bitten  ",Y,,1.8 m [6'] shark,,May,9.1983145,-77.9873008
7-Apr-64,1964,Unprovoked,PAPUA NEW GUINEA,Madang Province,Inshore side of reef near Madang,Fishing,M,,FATAL,Y,,Non-Disclosed,7,Apr,,
28-Mar-64,1964,Unprovoked,AUSTRALIA,South Australia,Surfers Paradise Beach near Victor Harbour,Surfing,M,19,Left thigh lacerated,N,,1.8 m [6'] shark,28,Mar,-27.9992435,153.4314575
28-Mar-64,1964,Sea Disaster,PAPUA NEW GUINEA,Central Province,30 miles from Port Moresby,"Canoe capsized with 10 occupants, 8 survived,  Hamilton swam off to seek help",M,32,Presumed FATAL,Y,,Non-Disclosed,28,Mar,-9.4438004,147.1802671
5-Mar-64,1964,Unprovoked,USA,Florida,"Fort Lauderdale, Broward County",Skin diving ,M,38,"Minor injury, abdomen abraded when he collided with the shark",N,16,1.7 m [5.5'] shark,5,Mar,26.1224386,-80.1373174
Mar-64,1964,Unprovoked,SENEGAL,Cap-Vert Peninsula,"Bel Air, Dakar",Free diving for shell,M,,Thigh & hand bitten,N,,3 m shark,,Mar,14.701941,-17.4218455
Reported 17-Feb-1964,1964,Provoked,FIJI,UNKNOWN,Savuli Reef,Fishing,Non-Disclosed,,Hooked shark bit boat PROVOKED INCIDENT,N,,"Tiger shark, 3.5 m, 250-lb female",17,Feb,,
14-Feb-64,1964,Unprovoked,NEW CALEDONIA,UNKNOWN,,Diving for trochus shell,M,15,"FATAL, foot & part of other leg severed  ",Y,,Non-Disclosed,14,Feb,37.2256055,-95.7162018
